user,is_private,is_failure,is_root,is_valid,not_valid_count,ip_failure,ip_success,no_failure,first,td,ts,target,source
30.0,1.0,1.0,0.0,1.0,0.0,1.0,14.0,2.0,0.0,3176.0,0.5126141245628801,0,centroid
37.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,5.0,0.0,146.0,0.5227416677813814,0,centroid
30.0,1.0,1.0,0.0,1.0,0.0,1.0,20.0,2.0,0.0,24.0,0.5242068985448135,0,centroid
37.0,1.0,1.0,1.0,1.0,0.0,6.0,9.0,10.0,0.0,662.0,0.5117476519832893,0,centroid
24.0,1.0,1.0,0.0,1.0,0.0,1.0,8.0,2.0,0.0,767.0,0.5382409748312872,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1980.0,0.512599311643252,0,centroid
18.0,1.0,1.0,0.0,0.0,12.0,12.0,14.0,6.0,0.0,8.0,0.5402579452415389,0,centroid
30.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,13.0,-1.952880840038773,0,centroid
34.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,-1.8856452475030472,0,centroid
18.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,5312.0,0.5115804657162515,0,centroid
30.0,1.0,1.0,0.0,1.0,0.0,2.0,20.0,3.0,0.0,0.0,0.5242068985448135,0,centroid
37.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,6.0,0.0,38.0,0.5382904899277967,0,centroid
30.0,1.0,1.0,0.0,1.0,0.0,4.0,32.0,6.0,0.0,13.0,0.5402490408460322,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,25.0,-1.9528881632799373,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,9.0,0.511125010047014,0,centroid
18.0,1.0,1.0,0.0,0.0,4.0,12.0,2.0,5.0,0.0,257.0,0.5116184966391167,0,centroid
24.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,8.0,0.5298628540645873,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,12.0,0.5402099280807222,0,centroid
40.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,7.0,0.5300455190004499,0,centroid
37.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.5382851639342225,0,centroid
19.0,1.0,1.0,0.0,0.0,3.0,3.0,14.0,10.0,0.0,6.0,0.5395213769739672,0,centroid
40.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5300362817303449,0,centroid
37.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,6.0,0.0,623.0,0.5113126681018525,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,138376.0,0.5241935003422286,0,centroid
30.0,1.0,1.0,0.0,1.0,0.0,2.0,21.0,3.0,0.0,61.0,0.524515140422916,0,centroid
19.0,1.0,1.0,0.0,0.0,6.0,6.0,14.0,14.0,0.0,3.0,0.5395301981508243,0,centroid
40.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,0.5300338683895066,0,centroid
30.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0,9.0,0.0,19.0,-1.9528769287622416,0,centroid
30.0,1.0,1.0,0.0,1.0,0.0,2.0,5.0,3.0,0.0,3.0,0.5124345387170525,0,centroid
40.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,13.0,0.5300356991997976,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,10.0,0.5111362445647095,0,centroid
30.0,1.0,1.0,0.0,1.0,0.0,1.0,9.0,2.0,0.0,72.0,0.5116552792822381,0,centroid
30.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,61.0,-1.952890659839425,0,centroid
36.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,4.0,-1.8856449146284489,0,centroid
40.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.5300412748493206,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,6.0,0.5402408854183718,0,centroid
40.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.5227873548200095,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.950474822441661,0,centroid
18.0,1.0,1.0,0.0,0.0,2.0,2.0,33.0,2.0,0.0,64.0,0.5402557815566494,0,centroid
24.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,28.0,0.5227896849421981,0,centroid
40.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,13.0,0.5300348670133017,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,161.0,0.511138408249599,0,centroid
37.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,0.538287327619112,0,centroid
30.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,5.0,-1.9528902437461773,0,centroid
30.0,1.0,1.0,0.0,1.0,0.0,3.0,21.0,6.0,0.0,7.0,0.5245157229534633,0,centroid
18.0,1.0,1.0,0.0,0.0,1.0,1.0,33.0,1.0,0.0,9.0,0.5402504555630754,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5111287548862459,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,137.0,0.5242049012972232,0,centroid
30.0,1.0,1.0,0.0,1.0,0.0,2.0,14.0,3.0,0.0,9.0,0.5126148735307264,0,centroid
30.0,1.0,1.0,0.0,1.0,0.0,1.0,32.0,2.0,0.0,16.0,0.5402429658846117,0,centroid
40.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,4.0,0.5300458518750484,0,centroid
30.0,1.0,1.0,0.0,1.0,0.0,3.0,32.0,5.0,0.0,27.0,0.5402479590035875,0,centroid
40.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,113.0,0.5300450196885524,0,centroid
19.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,7.0,0.5245552518120212,0,centroid
30.0,1.0,1.0,0.0,1.0,0.0,4.0,9.0,7.0,0.0,21.0,0.5116876513369308,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,12.0,0.5126073006336133,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5112257046130249,0,centroid
24.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.5227097118199366,0,centroid
33.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.885645497158996,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,120.0,0.5116492875394671,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,354.0,0.5112551640149818,0,centroid
30.0,1.0,1.0,0.0,1.0,0.0,1.0,21.0,2.0,0.0,3507.0,0.5245100640852907,0,centroid
18.0,1.0,1.0,0.0,0.0,2.0,6.0,21.0,15.0,0.0,11.0,0.524546430635164,0,centroid
37.0,1.0,1.0,0.0,0.0,3.0,7.0,21.0,16.0,0.0,21.0,0.5245481782268056,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,270.0,0.5402403861064743,0,centroid
40.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,1.0,0.0,0.5300343677014041,0,centroid
30.0,1.0,1.0,1.0,1.0,0.0,17.0,2.0,5.0,0.0,23.0,0.5122674356686643,0,centroid
30.0,1.0,1.0,0.0,1.0,0.0,7.0,20.0,11.0,0.0,22.0,0.5242163854708674,0,centroid
40.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,10.0,0.5300351998879002,0,centroid
40.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,0.5300346173573529,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,851.0,0.5124335400932574,0,centroid
24.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,54090.0,0.5298621883153906,0,centroid
40.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,12.0,0.5300413580679701,0,centroid
40.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,0.5300356159811481,0,centroid
30.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,4.0,0.0,1.0,0.5111242610791678,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,26.0,0.5123627210224514,0,centroid
24.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,9.0,0.5382417237991336,0,centroid
18.0,1.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,8.0,0.540249706595229,0,centroid
30.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,33.0,0.5117900934945832,0,centroid
